"Id","Url","StatusCode","Title","CheckedAt","ArticleId","FileName","Status","LastTried","HttpStatus","Error","Notes"
"172","https://www.crowcanyon.help/article/172/","0","Configure Survey on O365 Crow Canyon Service Area","2025-08-14T11:36:10","172","172 - Configure Survey on O365 Crow Canyon Service Area.html","Done","2025-08-20T16:34:25","200","",""
"174","https://www.crowcanyon.help/article/174/","0","Configure Dialog Resize script – O365","2025-08-14T11:36:19","174","174 - Configure Dialog Resize script – O365.html","Done","2025-08-20T16:34:30","200","",""
"175","https://www.crowcanyon.help/article/175/","0","Close Ticket while sending an Outgoing Email in SPOnline","2025-08-14T11:36:24","175","175 - Close Ticket while sending an Outgoing Email in SPOnline.html","Done","2025-08-20T16:34:36","200","",""
"176","https://www.crowcanyon.help/article/176/","0","Service Level Agreement (Response Due) using Workflow Manager – O365","2025-08-14T11:36:29","176","176 - Service Level Agreement (Response Due) using Workflow Manager – O365.html","Done","2025-08-20T16:34:43","200","",""
"177","https://www.crowcanyon.help/article/177/","0","Basic settings for Ticket Satisfaction Survey – O365","2025-08-14T11:36:34","177","177 - Basic settings for Ticket Satisfaction Survey – O365.html","Done","2025-08-20T16:34:48","200","",""
"184","https://www.crowcanyon.help/article/184/","0","Modifying the ‘Request Status’ values for Service Request Tickets","2025-08-14T11:37:14","184","184 - Modifying the ‘Request Status’ values for Service Request Tickets.html","Done","2025-08-20T16:34:57","200","",""
"186","https://www.crowcanyon.help/article/186/","0","Configure Survey for every Nth Ticket in Crow Canyon Service Request Applications - Crow Canyon Soft","2025-08-14T11:37:24","186","186 - Configure Survey for every Nth Ticket in Crow Canyon Service Request Applications - Crow Canyon Soft.html","Done","2025-08-20T16:35:02","200","",""
"187","https://www.crowcanyon.help/article/187/","0","Configure Survey Analysis and Advanced Reports on Survey Data in O365","2025-08-14T11:37:29","187","187 - Configure Survey Analysis and Advanced Reports on Survey Data in O365.html","Done","2025-08-20T16:35:07","200","",""
"188","https://www.crowcanyon.help/article/188/","0","Survey configuration in O365 Crow Canyon Service Area","2025-08-14T11:37:35","188","188 - Survey configuration in O365 Crow Canyon Service Area.html","Done","2025-08-20T16:35:16","200","",""
"189","https://www.crowcanyon.help/article/189/","0","How to Copy Survey Data to Tickets in Survey functionality?","2025-08-14T11:37:40","189","189 - How to Copy Survey Data to Tickets in Survey functionality_.html","Done","2025-08-20T16:35:21","200","",""
"190","https://www.crowcanyon.help/article/190/","0","Configure Reports on Survey data in Tickets list","2025-08-14T11:37:45","190","190 - Configure Reports on Survey data in Tickets list.html","Done","2025-08-20T16:35:31","200","",""
"192","https://www.crowcanyon.help/article/192/","0","SharePoint Online: Filter Assets based on the Requester of the Ticket","2025-08-14T11:37:54","192","192 - SharePoint Online_ Filter Assets based on the Requester of the Ticket.html","Done","2025-08-20T16:35:38","200","",""
"193","https://www.crowcanyon.help/article/193/","0","Configure Archival functionality in O365 Crow Canyon Helpdesk using Workflow Manager app - Crow Cany","2025-08-14T11:37:59","193","193 - Configure Archival functionality in O365 Crow Canyon Helpdesk using Workflow Manager app - Crow Cany.html","Done","2025-08-20T16:35:46","200","",""
"194","https://www.crowcanyon.help/article/194/","0","Auto Populate Requester Properties dynamically when Requester is changed - Crow Canyon Software Supp","2025-08-14T11:38:04","194","194 - Auto Populate Requester Properties dynamically when Requester is changed - Crow Canyon Software Supp.html","Done","2025-08-20T16:35:53","200","",""
"195","https://www.crowcanyon.help/article/195/","0","Configure Survey from Portal in O365","2025-08-14T11:38:09","195","195 - Configure Survey from Portal in O365.html","Done","2025-08-20T16:36:01","200","",""
"196","https://www.crowcanyon.help/article/196/","0","Auto Redirect page configuration in O365","2025-08-14T11:38:14","196","196 - Auto Redirect page configuration in O365.html","Done","2025-08-20T16:36:10","200","",""
"197","https://www.crowcanyon.help/article/197/","0","Frequently asked questions on Configurable Portal","2025-08-14T11:38:19","197","197 - Frequently asked questions on Configurable Portal.html","Done","2025-08-20T16:36:15","200","",""
"198","https://www.crowcanyon.help/article/198/","0","Configuration of Click availability for CaseId","2025-08-14T11:38:24","198","198 - Configuration of Click availability for CaseId.html","Done","2025-08-20T16:36:22","200","",""
"199","https://www.crowcanyon.help/article/199/","0","Configurations on User Information List","2025-08-14T11:38:29","199","199 - Configurations on User Information List.html","Done","2025-08-20T16:36:29","200","",""
"200","https://www.crowcanyon.help/article/200/","0","Default User Profile Properties","2025-08-14T11:38:34","200","200 - Default User Profile Properties.html","Done","2025-08-20T16:36:39","200","",""
"201","https://www.crowcanyon.help/article/201/","0","Crow Canyon license manager shows expired error message in Central Administration in SP 2010 / SP 20","2025-08-14T11:38:39","201","201 - Crow Canyon license manager shows expired error message in Central Administration in SP 2010 _ SP 20.html","Done","2025-08-20T16:36:46","200","",""
"203","https://www.crowcanyon.help/article/203/","0","User properties Update in SharePoint","2025-08-14T11:38:55","203","203 - User properties Update in SharePoint.html","Done","2025-08-20T16:36:53","200","",""
"204","https://www.crowcanyon.help/article/204/","0","Crow Canyon Excel-to-SharePoint Import tool","2025-08-14T11:39:00","204","204 - Crow Canyon Excel-to-SharePoint Import tool.html","Done","2025-08-20T16:37:00","200","",""
"205","https://www.crowcanyon.help/article/205/","0","Ticket and Assignment Actions: Not allowed to perform this action message appears when try to using ","2025-08-14T11:39:05","205","205 - Ticket and Assignment Actions_ Not allowed to perform this action message appears when try to using.html","Done","2025-08-20T16:37:07","200","",""
"208","https://www.crowcanyon.help/article/208/","0","Portal Form controls are not loading in I.E., how to resolve?","2025-08-14T11:39:20","208","208 - Portal Form controls are not loading in I.E., how to resolve_.html","Done","2025-08-20T16:37:13","200","",""
"209","https://www.crowcanyon.help/article/209/","0","How to configure ‘User Information/Requester Properties’ in portal pages? - Crow Canyon Software Sup","2025-08-14T11:39:25","209","209 - How to configure ‘User Information_Requester Properties’ in portal pages_ - Crow Canyon Software Sup.html","Done","2025-08-20T16:37:20","200","",""
"210","https://www.crowcanyon.help/article/210/","0","How to configure Portal Theme settings and how to upload own theme css file? - Crow Canyon Software ","2025-08-14T11:39:30","210","210 - How to configure Portal Theme settings and how to upload own theme css file_ - Crow Canyon Software.html","Done","2025-08-20T16:37:27","200","",""
"211","https://www.crowcanyon.help/article/211/","0","Frequently asked questions in Configurable Employee Portal","2025-08-14T11:39:35","211","211 - Frequently asked questions in Configurable Employee Portal.html","Done","2025-08-20T16:37:33","200","",""
"212","https://www.crowcanyon.help/article/212/","0","Requester Details are not populating in Configurable Portal","2025-08-14T11:39:40","212","212 - Requester Details are not populating in Configurable Portal.html","Done","2025-08-20T16:37:42","200","",""
"213","https://www.crowcanyon.help/article/213/","0","How to auto set category when Tickets gets created via Email?","2025-08-14T11:39:45","213","213 - How to auto set category when Tickets gets created via Email_.html","Done","2025-08-20T16:37:48","200","",""
"214","https://www.crowcanyon.help/article/214/","0","Notify Assigned Staff for every Worklog update in Ticket","2025-08-14T11:39:50","214","214 - Notify Assigned Staff for every Worklog update in Ticket.html","Done","2025-08-20T16:37:57","200","",""
"215","https://www.crowcanyon.help/article/215/","0","Configure Email to Ticket conversion feature for multiple incoming email addresses - Crow Canyon Sof","2025-08-14T11:39:55","215","215 - Configure Email to Ticket conversion feature for multiple incoming email addresses - Crow Canyon Sof.html","Done","2025-08-20T16:38:03","200","",""
"216","https://www.crowcanyon.help/article/216/","0","How to resolve Person or group field wrong entries in forms?","2025-08-14T11:40:00","216","216 - How to resolve Person or group field wrong entries in forms_.html","Done","2025-08-20T16:38:10","200","",""
"220","https://www.crowcanyon.help/article/220/","0","Crow Canyon On-premisis solutions description","2025-08-14T11:40:20","220","220 - Crow Canyon On-premisis solutions description.html","Done","2025-08-20T16:38:18","200","",""
"223","https://www.crowcanyon.help/article/223/","0","Configure Workflow to delete old items from Send Mails list","2025-08-14T11:40:41","223","223 - Configure Workflow to delete old items from Send Mails list.html","Done","2025-08-20T16:38:25","200","",""
"224","https://www.crowcanyon.help/article/224/","0","How to configure report on current week items?","2025-08-14T11:40:46","224","224 - How to configure report on current week items_.html","Done","2025-08-20T16:38:33","200","",""
"225","https://www.crowcanyon.help/article/225/","0","Workflows required for outgoing emails in NITRO applications","2025-08-14T11:40:51","225","225 - Workflows required for outgoing emails in NITRO applications.html","Done","2025-08-20T16:38:41","200","",""
"226","https://www.crowcanyon.help/article/226/","0","How to configure Service Catalog Page in Portal?","2025-08-14T11:40:56","226","226 - How to configure Service Catalog Page in Portal_.html","Done","2025-08-20T16:38:50","200","",""
"227","https://www.crowcanyon.help/article/227/","0","Basic permissions configurations in Crow Canyon Service Request Application - Crow Canyon Software S","2025-08-14T11:41:01","227","227 - Basic permissions configurations in Crow Canyon Service Request Application - Crow Canyon Software S.html","Done","2025-08-20T16:38:59","200","",""
"229","https://www.crowcanyon.help/article/229/","0","How to generate diagnostic logs for Crow Canyon solutions for SharePoint On-premises? - Crow Canyon ","2025-08-14T11:41:11","229","229 - How to generate diagnostic logs for Crow Canyon solutions for SharePoint On-premises_ - Crow Canyon.html","Done","2025-08-20T16:39:04","200","",""
"231","https://www.crowcanyon.help/article/231/","0","How to get SharePoint logs based on a Correlation ID?","2025-08-14T11:41:21","231","231 - How to get SharePoint logs based on a Correlation ID_.html","Done","2025-08-20T16:39:14","200","",""
"232","https://www.crowcanyon.help/article/232/","0","How to configure a conditional column validation in SharePoint Online? - Crow Canyon Software Suppor","2025-08-14T11:41:26","232","232 - How to configure a conditional column validation in SharePoint Online_ - Crow Canyon Software Suppor.html","Done","2025-08-20T16:39:22","200","",""
"234","https://www.crowcanyon.help/article/234/","0","How to configure Recurrence Feature in SP online helpdesk using Workflow Manager App? - Crow Canyon ","2025-08-14T11:41:36","234","234 - How to configure Recurrence Feature in SP online helpdesk using Workflow Manager App_ - Crow Canyon.html","Done","2025-08-20T16:39:30","200","",""
"236","https://www.crowcanyon.help/article/236/","0","How to setup Recurrence functionality in SharePoint online using Crow Canyon Workflow Manager App? -","2025-08-14T11:41:46","236","236 - How to setup Recurrence functionality in SharePoint online using Crow Canyon Workflow Manager App_ -.html","Done","2025-08-20T16:39:35","200","",""
"237","https://www.crowcanyon.help/article/237/","0","Examples for configuring Recurring Tickets (Weekly/Specific Date)","2025-08-14T11:41:51","237","237 - Examples for configuring Recurring Tickets (Weekly_Specific Date).html","Done","2025-08-20T16:39:42","200","",""
"239","https://www.crowcanyon.help/article/239/","0","How to build complex reports in Crow Canyon Reports using SharePoint calculated columns? - Crow Cany","2025-08-14T11:42:01","239","239 - How to build complex reports in Crow Canyon Reports using SharePoint calculated columns_ - Crow Cany.html","Done","2025-08-20T16:39:47","200","",""
"241","https://www.crowcanyon.help/article/241/","0","How to notify certain users when a ticket is created using Crow Canyon Workflow Manager? - Crow Cany","2025-08-14T11:42:11","241","241 - How to notify certain users when a ticket is created using Crow Canyon Workflow Manager_ - Crow Cany.html","Done","2025-08-20T16:39:55","200","",""
"242","https://www.crowcanyon.help/article/242/","0","“Value does not fall with in the expected range” error in Crow Canyon Report Center app - Crow Canyo","2025-08-14T11:42:26","242","242 - “Value does not fall with in the expected range” error in Crow Canyon Report Center app - Crow Canyo.html","Done","2025-08-20T16:40:04","200","",""
"243","https://www.crowcanyon.help/article/243/","0","Improve performance of the tickets list forms in Crow Canyon Service desk application - Crow Canyon ","2025-08-14T11:42:27","243","243 - Improve performance of the tickets list forms in Crow Canyon Service desk application - Crow Canyon.html","Done","2025-08-20T16:40:11","200","",""
"244","https://www.crowcanyon.help/article/244/","0","How to fix unexpected errors when clicking on SharePoint “Date and Time” field? - Crow Canyon Softwa","2025-08-14T11:42:32","244","244 - How to fix unexpected errors when clicking on SharePoint “Date and Time” field_ - Crow Canyon Softwa.html","Done","2025-08-20T16:40:19","200","",""
"245","https://www.crowcanyon.help/article/245/","0","How to auto assign a Ticket based on Sender email address?","2025-08-14T11:42:37","245","245 - How to auto assign a Ticket based on Sender email address_.html","Done","2025-08-20T16:40:28","200","",""
"246","https://www.crowcanyon.help/article/246/","0","Configure incoming email functionality for Problems and Change Requests Modules using Workflow Manag","2025-08-14T11:42:42","246","246 - Configure incoming email functionality for Problems and Change Requests Modules using Workflow Manag.html","Done","2025-08-20T16:40:33","200","",""
"247","https://www.crowcanyon.help/article/247/","0","Work Log text is not getting saved in the ticket","2025-08-14T11:42:47","247","247 - Work Log text is not getting saved in the ticket.html","Done","2025-08-20T16:40:42","200","",""
"248","https://www.crowcanyon.help/article/248/","0","Configure Portal Security settings for user redirection","2025-08-14T11:42:52","248","248 - Configure Portal Security settings for user redirection.html","Done","2025-08-20T16:40:48","200","",""
"249","https://www.crowcanyon.help/article/249/","0","How to upgrade Crow Canyon apps in O365?","2025-08-14T11:42:57","249","249 - How to upgrade Crow Canyon apps in O365_.html","Done","2025-08-20T16:40:56","200","",""
"250","https://www.crowcanyon.help/article/250/","0","How to configure Email functionality in Crow Canyon Print App (Share)? - Crow Canyon Software Suppor","2025-08-14T11:43:02","250","250 - How to configure Email functionality in Crow Canyon Print App (Share)_ - Crow Canyon Software Suppor.html","Done","2025-08-20T16:41:02","200","",""
"251","https://www.crowcanyon.help/article/251/","0","How to configure column Permissions using Crow Canyon Forms Manager?","2025-08-14T11:43:07","251","251 - How to configure column Permissions using Crow Canyon Forms Manager_.html","Done","2025-08-20T16:41:08","200","",""
"253","https://www.crowcanyon.help/article/253/","0","Configure a workflow using Crow Canyon workflow manager to notify ticket requester on resolving a ti","2025-08-14T11:43:17","253","253 - Configure a workflow using Crow Canyon workflow manager to notify ticket requester on resolving a ti.html","Done","2025-08-20T16:41:15","200","",""
"254","https://www.crowcanyon.help/article/254/","0","How to configure a workflow to auto close a ticket after 2 days from its ‘Resolved’ status - Crow Ca","2025-08-14T11:43:22","254","254 - How to configure a workflow to auto close a ticket after 2 days from its ‘Resolved’ status - Crow Ca.html","Done","2025-08-20T16:41:21","200","",""
"255","https://www.crowcanyon.help/article/255/","0","How to add images in Print templates of Crow Canyon Print Manager app? - Crow Canyon Software Suppor","2025-08-14T11:43:27","255","255 - How to add images in Print templates of Crow Canyon Print Manager app_ - Crow Canyon Software Suppor.html","Done","2025-08-20T16:41:27","200","",""
"256","https://www.crowcanyon.help/article/256/","0","How to upgrade Crow Canyon Provider Hosted Apps (Email Sync, Nitro Workflows, Advanced Approvals) - ","2025-08-14T11:43:32","256","256 - How to upgrade Crow Canyon Provider Hosted Apps (Email Sync, Nitro Workflows, Advanced Approvals) -.html","Done","2025-08-20T16:41:36","200","",""
"257","https://www.crowcanyon.help/article/257/","0","How to address missing tickets creation for incoming emails due to list view threshold limit? - Crow","2025-08-14T11:43:37","257","257 - How to address missing tickets creation for incoming emails due to list view threshold limit_ - Crow.html","Done","2025-08-20T16:41:45","200","",""
"258","https://www.crowcanyon.help/article/258/","0","How to use Crow Canyon Product App to execute the functionality for the missing events on Email Tick","2025-08-14T11:43:42","258","258 - How to use Crow Canyon Product App to execute the functionality for the missing events on Email Tick.html","Done","2025-08-20T16:41:50","200","",""
"259","https://www.crowcanyon.help/article/259/","0","How to Create a Web Part Page page?","2025-08-14T11:43:47","259","259 - How to Create a Web Part Page page_.html","Done","2025-08-20T16:41:58","200","",""
"260","https://www.crowcanyon.help/article/260/","0","How to configure a report in Workspace pages?","2025-08-14T11:43:52","260","260 - How to configure a report in Workspace pages_.html","Done","2025-08-20T16:42:05","200","",""
"261","https://www.crowcanyon.help/article/261/","0","How to add a report app in Workspace page?","2025-08-14T11:43:57","261","261 - How to add a report app in Workspace page_.html","Done","2025-08-20T16:42:14","200","",""
"263","https://www.crowcanyon.help/article/263/","0","How to add Crow Canyon List search webpart to workspace page?","2025-08-14T11:44:13","263","263 - How to add Crow Canyon List search webpart to workspace page_.html","Done","2025-08-20T16:42:20","200","",""
"264","https://www.crowcanyon.help/article/264/","0","How to add a list view web part to a Workspace (Web Part page)?","2025-08-14T11:44:18","264","264 - How to add a list view web part to a Workspace (Web Part page)_.html","Done","2025-08-20T16:42:29","200","",""
"265","https://www.crowcanyon.help/article/265/","0","How to build a report to show Open tickets vs Closed tickets by month? - Crow Canyon Software Suppor","2025-08-14T11:44:23","265","265 - How to build a report to show Open tickets vs Closed tickets by month_ - Crow Canyon Software Suppor.html","Done","2025-08-20T16:42:35","200","",""
"266","https://www.crowcanyon.help/article/266/","0","How to Roundup a column “Elapsed hours” into blocks of 5?","2025-08-14T11:44:28","266","266 - How to Roundup a column “Elapsed hours” into blocks of 5_.html","Done","2025-08-20T16:42:40","200","",""
"267","https://www.crowcanyon.help/article/267/","0","How to build a report to show the tickets which are created in previous month but closed in current ","2025-08-14T11:44:33","267","267 - How to build a report to show the tickets which are created in previous month but closed in current.html","Done","2025-08-20T16:42:46","200","",""
"268","https://www.crowcanyon.help/article/268/","0","How to build a report to see the average number of days tickets are open? - Crow Canyon Software Sup","2025-08-14T11:44:38","268","268 - How to build a report to see the average number of days tickets are open_ - Crow Canyon Software Sup.html","Done","2025-08-20T16:42:54","200","",""
"269","https://www.crowcanyon.help/article/269/","0","How to configure a report to see average ticket assignment time in hours? - Crow Canyon Software Sup","2025-08-14T11:44:43","269","269 - How to configure a report to see average ticket assignment time in hours_ - Crow Canyon Software Sup.html","Done","2025-08-20T16:42:59","200","",""
"270","https://www.crowcanyon.help/article/270/","0","How to build a report to see number of tickets created on week days/week ends? - Crow Canyon Softwar","2025-08-14T11:44:48","270","270 - How to build a report to see number of tickets created on week days_week ends_ - Crow Canyon Softwar.html","Done","2025-08-20T16:43:08","200","",""
"271","https://www.crowcanyon.help/article/271/","0","How to create and configure a Workspace in Crow Canyon Application?","2025-08-14T11:44:53","271","271 - How to create and configure a Workspace in Crow Canyon Application_.html","Done","2025-08-20T16:43:14","200","",""
"273","https://www.crowcanyon.help/article/273/","0","Re-open a closed ticket in Crow Canyon Help Desk application from Employee portal - Crow Canyon Soft","2025-08-14T11:45:03","273","273 - Re-open a closed ticket in Crow Canyon Help Desk application from Employee portal - Crow Canyon Soft.html","Done","2025-08-20T16:43:23","200","",""
"274","https://www.crowcanyon.help/article/274/","0","Column Placeholder values is empty in ticket auto notifications","2025-08-14T11:45:08","274","274 - Column Placeholder values is empty in ticket auto notifications.html","Done","2025-08-20T16:43:31","200","",""
"277","https://www.crowcanyon.help/article/277/","0","Troubleshoot Archival functionality issues","2025-08-14T11:45:22","277","277 - Troubleshoot Archival functionality issues.html","Done","2025-08-20T16:43:37","200","",""
"279","https://www.crowcanyon.help/article/279/","0","How to configure Internal Staff Knowledge Base Articles?","2025-08-14T11:45:33","279","279 - How to configure Internal Staff Knowledge Base Articles_.html","Done","2025-08-20T16:43:42","200","",""
"280","https://www.crowcanyon.help/article/280/","0","Populate Requester and its metadata in Ticket in Service Request application in On-Premises environm","2025-08-14T11:45:38","280","280 - Populate Requester and its metadata in Ticket in Service Request application in On-Premises environm.html","Done","2025-08-20T16:43:48","200","",""
"281","https://www.crowcanyon.help/article/281/","0","Incoming emails are not converted as tickets or not linked as they supposed to be - Crow Canyon Soft","2025-08-14T11:45:42","281","281 - Incoming emails are not converted as tickets or not linked as they supposed to be - Crow Canyon Soft.html","Done","2025-08-20T16:43:55","200","",""
"282","https://www.crowcanyon.help/article/282/","0","Auto set Due Date based on the ticket Issue Type","2025-08-14T11:45:58","282","282 - Auto set Due Date based on the ticket Issue Type.html","Done","2025-08-20T16:44:00","200","",""
"283","https://www.crowcanyon.help/article/283/","0","How to increase maxJsonLength property to its maximum value for a SharePoint Web application? - Crow","2025-08-14T11:45:58","283","283 - How to increase maxJsonLength property to its maximum value for a SharePoint Web application_ - Crow.html","Done","2025-08-20T16:44:09","200","",""
"285","https://www.crowcanyon.help/article/285/","0","How to Configure Recurrence feature functionality in Helpdesk using Workflow Manager App? - Crow Can","2025-08-14T11:46:08","285","285 - How to Configure Recurrence feature functionality in Helpdesk using Workflow Manager App_ - Crow Can.html","Done","2025-08-20T16:44:17","200","",""
"286","https://www.crowcanyon.help/article/286/","0","SLA based on Priority of the Ticket to Update Due Date and configure alerts - Crow Canyon Software S","2025-08-14T11:46:13","286","286 - SLA based on Priority of the Ticket to Update Due Date and configure alerts - Crow Canyon Software S.html","Done","2025-08-20T16:44:25","200","",""
"287","https://www.crowcanyon.help/article/287/","0","Apply SLA to update Ticket Due Date, Assign Due Time, Response Due Time when Ticket is created and m","2025-08-14T11:46:18","287","287 - Apply SLA to update Ticket Due Date, Assign Due Time, Response Due Time when Ticket is created and m.html","Done","2025-08-20T16:44:32","200","",""
"288","https://www.crowcanyon.help/article/288/","0","SLA workflows to notify users for Overdue tickets","2025-08-14T11:46:23","288","288 - SLA workflows to notify users for Overdue tickets.html","Done","2025-08-20T16:44:41","200","",""
"289","https://www.crowcanyon.help/article/289/","0","Update Solved Date automatically after modifying ticket status as Solved - Crow Canyon Software Supp","2025-08-14T11:46:28","289","289 - Update Solved Date automatically after modifying ticket status as Solved - Crow Canyon Software Supp.html","Done","2025-08-20T16:44:47","200","",""
"290","https://www.crowcanyon.help/article/290/","0","Auto Categorize tickets based on mail subject of the incoming email","2025-08-14T11:46:33","290","290 - Auto Categorize tickets based on mail subject of the incoming email.html","Done","2025-08-20T16:44:55","200","",""
"293","https://www.crowcanyon.help/article/293/","0","Remove event receivers in a SharePoint list","2025-08-14T11:46:48","293","293 - Remove event receivers in a SharePoint list.html","Done","2025-08-20T16:45:03","200","",""
"295","https://www.crowcanyon.help/article/295/","0","How to export items of a Survey list to excel along with Created, Modified Date columns? - Crow Cany","2025-08-14T11:46:58","295","295 - How to export items of a Survey list to excel along with Created, Modified Date columns_ - Crow Cany.html","Done","2025-08-20T16:45:12","200","",""
"296","https://www.crowcanyon.help/article/296/","0","Configure a timer workflow to remind users after 2 hours of a high priority ticket creation if the t","2025-08-14T11:47:03","296","296 - Configure a timer workflow to remind users after 2 hours of a high priority ticket creation if the t.html","Done","2025-08-20T16:45:20","200","",""
"297","https://www.crowcanyon.help/article/297/","0","Frequently asked questions for Crow Canyon Email Sync App","2025-08-14T11:47:08","297","297 - Frequently asked questions for Crow Canyon Email Sync App.html","Done","2025-08-20T16:45:28","200","",""
"299","https://www.crowcanyon.help/article/299/","0","Configure Approver functionality using NITRO Workflow Manager","2025-08-14T11:47:18","299","299 - Configure Approver functionality using NITRO Workflow Manager.html","Done","2025-08-20T16:45:36","200","",""
"300","https://www.crowcanyon.help/article/300/","0","Configure Approver functionality using NITRO Workflow Manager – Workflow 1 - Crow Canyon Software Su","2025-08-14T11:47:23","300","300 - Configure Approver functionality using NITRO Workflow Manager – Workflow 1 - Crow Canyon Software Su.html","Done","2025-08-20T16:45:42","200","",""
"301","https://www.crowcanyon.help/article/301/","0","Configure Approver functionality using NITRO Workflow Manager – Workflow 2 - Crow Canyon Software Su","2025-08-14T11:47:28","301","301 - Configure Approver functionality using NITRO Workflow Manager – Workflow 2 - Crow Canyon Software Su.html","Done","2025-08-20T16:45:51","200","",""
"302","https://www.crowcanyon.help/article/302/","0","Configure Approver functionality using NITRO Workflow Manager – Workflows 3 and 4 - Crow Canyon Soft","2025-08-14T11:47:43","302","302 - Configure Approver functionality using NITRO Workflow Manager – Workflows 3 and 4 - Crow Canyon Soft.html","Done","2025-08-20T16:46:00","200","",""
"303","https://www.crowcanyon.help/article/303/","0","Crow Canyon O365 apps and feature description","2025-08-14T11:47:44","303","303 - Crow Canyon O365 apps and feature description.html","Done","2025-08-20T16:46:08","200","",""
"304","https://www.crowcanyon.help/article/304/","0","How to customize SharePoint list view filter conditions using SharePoint Designer? - Crow Canyon Sof","2025-08-14T11:47:49","304","304 - How to customize SharePoint list view filter conditions using SharePoint Designer_ - Crow Canyon Sof.html","Done","2025-08-20T16:46:17","200","",""
"306","https://www.crowcanyon.help/article/306/","0","How to configure mail template in Workflow Manager with Case Id syntax [CaseId: value]? - Crow Canyo","2025-08-14T11:47:59","306","306 - How to configure mail template in Workflow Manager with Case Id syntax [CaseId_ value]_ - Crow Canyo.html","Done","2025-08-20T16:46:22","200","",""
"307","https://www.crowcanyon.help/article/307/","0","Request Status usage in SharePoint On-Premises V3.7","2025-08-14T11:48:04","307","307 - Request Status usage in SharePoint On-Premises V3.7.html","Done","2025-08-20T16:46:27","200","",""
"308","https://www.crowcanyon.help/article/308/","0","How to configure external email address as “From Address” in the Notifications Utilities? - Crow Can","2025-08-14T11:48:09","308","308 - How to configure external email address as “From Address” in the Notifications Utilities_ - Crow Can.html","Done","2025-08-20T16:46:33","200","",""
"309","https://www.crowcanyon.help/article/309/","0","How to configure Assets Preventive Maintenance using Crow Canyon NITRO Workflow Manager for O365 - C","2025-08-14T11:48:14","309","309 - How to configure Assets Preventive Maintenance using Crow Canyon NITRO Workflow Manager for O365 - C.html","Done","2025-08-20T16:46:41","200","",""
"310","https://www.crowcanyon.help/article/310/","0","How to retract and remove Crow Canyon farm solutions","2025-08-14T11:48:19","310","310 - How to retract and remove Crow Canyon farm solutions.html","Done","2025-08-20T16:46:46","200","",""
"311","https://www.crowcanyon.help/article/311/","0","Instructions to add and deploy Crow Canyon Farm solution","2025-08-14T11:48:24","311","311 - Instructions to add and deploy Crow Canyon Farm solution.html","Done","2025-08-20T16:46:53","200","",""
"312","https://www.crowcanyon.help/article/312/","0","Installation steps for clean install of SharePoint solutions for Crow Canyon HelpDesk Application - ","2025-08-14T11:48:29","312","312 - Installation steps for clean install of SharePoint solutions for Crow Canyon HelpDesk Application -.html","Done","2025-08-20T16:47:00","200","",""
"313","https://www.crowcanyon.help/article/313/","0","Troubleshooting steps for Email to Ticket conversion functionality","2025-08-14T11:48:34","313","313 - Troubleshooting steps for Email to Ticket conversion functionality.html","Done","2025-08-20T16:47:08","200","",""
"314","https://www.crowcanyon.help/article/314/","0","How to configure email notification on status change using Crow Canyon Workflow Manager - Crow Canyo","2025-08-14T11:48:39","314","314 - How to configure email notification on status change using Crow Canyon Workflow Manager - Crow Canyo.html","Done","2025-08-20T16:47:13","200","",""
"315","https://www.crowcanyon.help/article/315/","0","Notify Requester/Staff whenever there is an update to the ticket Work Log - Crow Canyon Software Sup","2025-08-14T11:48:44","315","315 - Notify Requester_Staff whenever there is an update to the ticket Work Log - Crow Canyon Software Sup.html","Done","2025-08-20T16:47:21","200","",""
"316","https://www.crowcanyon.help/article/316/","0","SharePoint On-Premises: How to create new set of Lists for Archival","2025-08-14T11:48:49","316","316 - SharePoint On-Premises_ How to create new set of Lists for Archival.html","Done","2025-08-20T16:47:28","200","",""
"317","https://www.crowcanyon.help/article/317/","0","How to reopen a ticket if email comes for an existing closed ticket?","2025-08-14T11:48:54","317","317 - How to reopen a ticket if email comes for an existing closed ticket_.html","Done","2025-08-20T16:47:37","200","",""
"318","https://www.crowcanyon.help/article/318/","0","How to configure a report to see the Average Elapsed Hours by Priority? - Crow Canyon Software Suppo","2025-08-14T11:48:57","318","318 - How to configure a report to see the Average Elapsed Hours by Priority_ - Crow Canyon Software Suppo.html","Done","2025-08-20T16:47:46","200","",""
"319","https://www.crowcanyon.help/article/319/","0","How to troubleshoot Report Center issues?","2025-08-14T11:49:01","319","319 - How to troubleshoot Report Center issues_.html","Done","2025-08-20T16:47:55","200","",""
"320","https://www.crowcanyon.help/article/320/","0","Item attachments handling for Crow Canyon NITRO Forms and Portal (SharePoint Online) - Crow Canyon S","2025-08-14T11:49:04","320","320 - Item attachments handling for Crow Canyon NITRO Forms and Portal (SharePoint Online) - Crow Canyon S.html","Done","2025-08-20T16:48:04","200","",""
"321","https://www.crowcanyon.help/article/321/","0","Problems functionality in Crow Canyon Application","2025-08-14T11:49:07","321","321 - Problems functionality in Crow Canyon Application.html","Done","2025-08-20T16:48:12","200","",""
"322","https://www.crowcanyon.help/article/322/","0","Incoming and Outgoing emails configuration in Crow Canyon Application","2025-08-14T11:49:20","322","322 - Incoming and Outgoing emails configuration in Crow Canyon Application.html","Done","2025-08-20T16:48:20","200","",""
